Subject.ID,Degree.Dat,Offspring.Acc,Mass,Mother.Acc,Father.Acc,Mother.ID,Father.ID,Challenge.Temp,MO2.NMS,MO2.MS,Family,Parent.Group
112,361,2,2.33,2,2,1,2,23,0.690239556,296.2401,5,4
112,361,2,2.33,2,2,1,2,24,0.693772452,297.7564,5,4
112,361,2,2.33,2,2,1,2,25,0.98700282,423.6064,5,4
112,361,2,2.33,2,2,1,2,26,0.8206623,352.2156,5,4
112,361,2,2.33,2,2,1,2,27,0.678757644,291.3123,5,4
112,361,2,2.33,2,2,1,2,28,0.79342956,340.5277,5,4
112,361,2,2.33,2,2,1,2,29,,,5,4
113,361,2,2.22,2,2,1,2,19,0.80740128,363.6943,5,4
113,361,2,2.22,2,2,1,2,20,0.99599136,448.6447,5,4
113,361,2,2.22,2,2,1,2,21,1.05124236,473.5326,5,4
113,361,2,2.22,2,2,1,2,22,1.0608192,477.8465,5,4
113,361,2,2.22,2,2,1,2,23,0.99157128,446.6537,5,4
113,361,2,2.22,2,2,1,2,24,1.18531812,533.9271,5,4
113,361,2,2.22,2,2,1,2,25,0.99967476,450.304,5,4
113,361,2,2.22,2,2,1,2,26,0.865599,389.9095,5,4
113,361,2,2.22,2,2,1,2,27,1.25014596,563.1288,5,4
113,361,2,2.22,2,2,1,2,28,1.07113272,482.4922,5,4
113,361,2,2.22,2,2,1,2,29,,,5,4
114,361,2,3.49,2,2,2,2,19,0.700772472,200.7944,6,4
114,361,2,3.49,2,2,2,2,20,0.561667824,160.9363,6,4
114,361,2,3.49,2,2,2,2,21,0.573916032,164.4459,6,4
114,361,2,3.49,2,2,2,2,22,0.604099116,173.0943,6,4
114,361,2,3.49,2,2,2,2,23,0.596225268,170.8382,6,4
114,361,2,3.49,2,2,2,2,24,0.671026824,192.2713,6,4
114,361,2,3.49,2,2,2,2,25,0.86466516,247.7551,6,4
114,361,2,3.49,2,2,2,2,26,0.89528568,256.5288,6,4
114,361,2,3.49,2,2,2,2,27,0.947778,271.5696,6,4
114,361,2,3.49,2,2,2,2,28,1.27658406,365.7834,6,4
114,361,2,3.49,2,2,2,2,29,,,6,4
115,361,2,2.78,2,2,2,2,19,0.722466864,259.8802,6,4
115,361,2,2.78,2,2,2,2,20,0.531510336,191.1908,6,4
115,361,2,2.78,2,2,2,2,21,0.41359248,148.7743,6,4
115,361,2,2.78,2,2,2,2,22,0.560549808,201.6366,6,4
115,361,2,2.78,2,2,2,2,23,0.684627552,246.2689,6,4
115,361,2,2.78,2,2,2,2,24,0.559229832,201.1618,6,4
115,361,2,2.78,2,2,2,2,25,0.80958528,291.2177,6,4
115,361,2,2.78,2,2,2,2,26,0.57418956,206.543,6,4
115,361,2,2.78,2,2,2,2,27,0.82425168,296.4934,6,4
115,361,2,2.78,2,2,2,2,28,0.94011624,338.1713,6,4
115,361,2,2.78,2,2,2,2,29,,,6,4
116,361,2,2.88,2,2,2,2,19,0.398672952,138.4281,6,4
116,361,2,2.88,2,2,2,2,20,0.300268656,104.2599,6,4
116,361,2,2.88,2,2,2,2,21,,,6,4
116,361,2,2.88,2,2,2,2,22,0.353830488,122.8578,6,4
116,361,2,2.88,2,2,2,2,23,0.432011712,150.0041,6,4
116,361,2,2.88,2,2,2,2,24,0.626915232,217.6789,6,4
116,361,2,2.88,2,2,2,2,25,0.53635104,186.233,6,4
116,361,2,2.88,2,2,2,2,26,0.546902208,189.8966,6,4
116,361,2,2.88,2,2,2,2,27,0.76789056,266.6287,6,4
116,361,2,2.88,2,2,2,2,28,0.96425952,334.8123,6,4
116,361,2,2.88,2,2,2,2,29,0.97378488,338.1198,6,4
117,361,2,3.42,2,2,2,2,19,1.45604208,425.7432982,6,4
117,361,2,3.42,2,2,2,2,20,,121.089414,6,4
117,361,2,3.42,2,2,2,2,21,1.03002576,301.1771228,6,4
117,361,2,3.42,2,2,2,2,22,,109.5073193,6,4
117,361,2,3.42,2,2,2,2,23,0.726999768,212.573,6,4
117,361,2,3.42,2,2,2,2,24,0.94759452,277.0744,6,4
117,361,2,3.42,2,2,2,2,25,1.27586052,373.0586,6,4
117,361,2,3.42,2,2,2,2,26,0.83963148,245.5063,6,4
117,361,2,3.42,2,2,2,2,27,1.27367208,372.4187,6,4
117,361,2,3.42,2,2,2,2,28,1.404249,410.5991,6,4
117,361,2,3.42,2,2,2,2,29,,,6,4
118,380,2,3.69,2,2,2,2,19,0.89672352,243.0145,6,4
118,380,2,3.69,2,2,2,2,20,1.00735824,272.9968,6,4
118,380,2,3.69,2,2,2,2,21,1.38366186,374.9761,6,4
118,380,2,3.69,2,2,2,2,22,0.9316608,252.4826,6,4
118,380,2,3.69,2,2,2,2,23,0.97678812,264.7122,6,4
118,380,2,3.69,2,2,2,2,24,1.06413132,288.3825,6,4
118,380,2,3.69,2,2,2,2,25,1.21625406,329.6082,6,4
118,380,2,3.69,2,2,2,2,26,1.2082476,327.4384,6,4
118,380,2,3.69,2,2,2,2,27,1.28540076,348.3471,6,4
118,380,2,3.69,2,2,2,2,28,1.63258998,442.4363,6,4
118,380,2,3.69,2,2,2,2,29,,,6,4
119,380,2,2.98,2,2,2,2,19,1.04107464,349.3539,6,4
119,380,2,2.98,2,2,2,2,20,1.1311254,379.5723,6,4
119,380,2,2.98,2,2,2,2,21,1.16114232,389.6451,6,4
119,380,2,2.98,2,2,2,2,22,0.74822664,251.0828,6,4
119,380,2,2.98,2,2,2,2,23,0.93930996,315.2047,6,4
119,380,2,2.98,2,2,2,2,24,1.14649992,384.7315,6,4
119,380,2,2.98,2,2,2,2,25,1.01545044,340.7552,6,4
119,380,2,2.98,2,2,2,2,26,1.29072756,433.1301,6,4
119,380,2,2.98,2,2,2,2,27,1.47229332,494.0582,6,4
119,380,2,2.98,2,2,2,2,28,1.38956376,466.2966,6,4
119,380,2,2.98,2,2,2,2,29,,,6,4
120,380,2,1.98,2,2,1,2,19,1.00458132,507.3643,5,4
120,380,2,1.98,2,2,1,2,20,0.94036488,474.9318,5,4
120,380,2,1.98,2,2,1,2,21,0.88500588,446.9727,5,4
120,380,2,1.98,2,2,1,2,22,0.78388344,395.9007,5,4
120,380,2,1.98,2,2,1,2,23,0.90345888,456.2924,5,4
120,380,2,1.98,2,2,1,2,24,0.8451474,426.8421,5,4
120,380,2,1.98,2,2,1,2,25,0.714352536,360.7841,5,4
120,380,2,1.98,2,2,1,2,26,0.71080956,358.9947,5,4
120,380,2,1.98,2,2,1,2,27,0.7602636,383.9715,5,4
120,380,2,1.98,2,2,1,2,28,0.696194784,351.6135,5,4
120,380,2,1.98,2,2,1,2,29,,,5,4
121,380,2,2.73,2,2,2,2,19,1.20753852,442.3218,6,4
121,380,2,2.73,2,2,2,2,20,1.50612186,551.693,6,4
121,380,2,2.73,2,2,2,2,21,1.3498608,494.4545,6,4
121,380,2,2.73,2,2,2,2,22,1.2288135,450.1148,6,4
121,380,2,2.73,2,2,2,2,23,0.9573741,350.6865,6,4
121,380,2,2.73,2,2,2,2,24,0.83852766,307.153,6,4
121,380,2,2.73,2,2,2,2,25,0.77176824,282.699,6,4
121,380,2,2.73,2,2,2,2,26,1.09529466,401.2068,6,4
121,380,2,2.73,2,2,2,2,27,1.31024532,479.9433,6,4
121,380,2,2.73,2,2,2,2,28,1.34545908,492.8422,6,4
121,380,2,2.73,2,2,2,2,29,,,6,4
122,380,2,2.91,2,2,1,2,19,1.02775362,353.1799,5,4
122,380,2,2.91,2,2,1,2,20,1.2343299,424.1684,5,4
122,380,2,2.91,2,2,1,2,21,1.18598226,407.554,5,4
122,380,2,2.91,2,2,1,2,22,1.1171235,383.8912,5,4
122,380,2,2.91,2,2,1,2,23,1.1317743,388.9259,5,4
122,380,2,2.91,2,2,1,2,24,1.02335838,351.6696,5,4
122,380,2,2.91,2,2,1,2,25,1.04972982,360.7319,5,4
122,380,2,2.91,2,2,1,2,26,1.10027508,378.1014,5,4
122,380,2,2.91,2,2,1,2,27,0.91420992,314.1615,5,4
122,380,2,2.91,2,2,1,2,28,0.87245514,299.8128,5,4
122,380,2,2.91,2,2,1,2,29,,,5,4
123,380,2,1.89,2,2,1,2,19,0.285270492,150.9368,5,4
123,380,2,1.89,2,2,1,2,20,0.290884308,153.907,5,4
123,380,2,1.89,2,2,1,2,21,0.29620266,156.721,5,4
123,380,2,1.89,2,2,1,2,22,0.431599038,228.3593,5,4
123,380,2,1.89,2,2,1,2,23,0.416456508,220.3474,5,4
123,380,2,1.89,2,2,1,2,24,0.381813354,202.0177,5,4
123,380,2,1.89,2,2,1,2,25,0.427610274,226.2488,5,4
123,380,2,1.89,2,2,1,2,26,0.571279644,302.2644,5,4
123,380,2,1.89,2,2,1,2,27,0.554438196,293.3535,5,4
123,380,2,1.89,2,2,1,2,28,0.648395748,343.0665,5,4
123,380,2,1.89,2,2,1,2,29,,,5,4
124,380,2,2.85,2,2,1,2,19,0.9293172,326.0762,5,4
124,380,2,2.85,2,2,1,2,20,0.42903966,150.5402,5,4
124,380,2,2.85,2,2,1,2,21,0.6859944,240.6998,5,4
124,380,2,2.85,2,2,1,2,22,0.8970696,314.7613,5,4
124,380,2,2.85,2,2,1,2,23,1.0780959,378.2793,5,4
124,380,2,2.85,2,2,1,2,24,0.64773702,227.2762,5,4
124,380,2,2.85,2,2,1,2,25,0.8472324,297.2745,5,4
124,380,2,2.85,2,2,1,2,26,1.3983732,490.6573,5,4
124,380,2,2.85,2,2,1,2,27,0.9659622,338.9341,5,4
124,380,2,2.85,2,2,1,2,28,1.1220699,393.7087,5,4
124,380,2,2.85,2,2,1,2,29,,,5,4
125,551,2,3.25,2,2,2,1,19,0.556641,171.2742,2,4
125,551,2,3.25,2,2,2,1,20,0.5272749,162.2384,2,4
125,551,2,3.25,2,2,2,1,21,0.7356135,226.3426,2,4
125,551,2,3.25,2,2,2,1,22,0.4913343,151.1798,2,4
125,551,2,3.25,2,2,2,1,23,,,2,4
125,551,2,3.25,2,2,2,1,24,0.5557644,171.0044,2,4
125,551,2,3.25,2,2,2,1,25,1.034388,318.2732,2,4
125,551,2,3.25,2,2,2,1,26,1.2528075,385.4792,2,4
125,551,2,3.25,2,2,2,1,27,1.079679,332.2089,2,4
125,551,2,3.25,2,2,2,1,28,1.424475,438.3,2,4
125,551,2,3.25,2,2,2,1,29,1.408404,433.3551,2,4
126,551,2,3.26,2,2,2,1,19,0.520967484,158.3488,2,4
126,551,2,3.26,2,2,2,1,20,0.651099816,197.9027,2,4
126,551,2,3.26,2,2,2,1,21,0.564783084,171.6666,2,4
126,551,2,3.26,2,2,2,1,22,,,2,4
126,551,2,3.26,2,2,2,1,23,0.41697846,126.7412,2,4
126,551,2,3.26,2,2,2,1,24,0.506508336,153.9539,2,4
126,551,2,3.26,2,2,2,1,25,0.726900804,220.9425,2,4
126,551,2,3.26,2,2,2,1,26,0.649347192,197.37,2,4
126,551,2,3.26,2,2,2,1,27,1.27357344,387.1044,2,4
126,551,2,3.26,2,2,2,1,28,1.44664506,439.7097,2,4
126,551,2,3.26,2,2,2,1,29,1.47950676,449.6981,2,4
127,551,2,3.54,2,2,1,1,19,,,1,4
127,551,2,3.54,2,2,1,1,20,0.79507716,224.5981,1,4
127,551,2,3.54,2,2,1,1,21,0.77540064,219.0397,1,4
127,551,2,3.54,2,2,1,1,22,0.538699392,152.175,1,4
127,551,2,3.54,2,2,1,1,23,0.60778584,171.6909,1,4
127,551,2,3.54,2,2,1,1,24,0.57717792,163.0446,1,4
127,551,2,3.54,2,2,1,1,25,0.438567768,123.8892,1,4
127,551,2,3.54,2,2,1,1,26,0.705293928,199.2356,1,4
127,551,2,3.54,2,2,1,1,27,0.80309352,226.8626,1,4
127,551,2,3.54,2,2,1,1,28,1.04066928,293.9744,1,4
127,551,2,3.54,2,2,1,1,29,0.90657744,256.0953,1,4
128,551,2,3.59,2,2,2,1,19,0.419301576,116.7971,2,4
128,551,2,3.59,2,2,2,1,20,0.359713548,100.1988,2,4
128,551,2,3.59,2,2,2,1,21,0.713745108,198.8148,2,4
128,551,2,3.59,2,2,2,1,22,0.59223798,164.9688,2,4
128,551,2,3.59,2,2,2,1,23,0.651680316,181.5266,2,4
128,551,2,3.59,2,2,2,1,24,0.73720152,205.3486,2,4
128,551,2,3.59,2,2,2,1,25,0.633323124,176.4131,2,4
128,551,2,3.59,2,2,2,1,26,0.694513764,193.4579,2,4
128,551,2,3.59,2,2,2,1,27,1.21434282,338.257,2,4
128,551,2,3.59,2,2,2,1,28,1.4132124,393.6525,2,4
128,551,2,3.59,2,2,2,1,29,1.44745002,403.1894,2,4
129,551,2,4.06,2,2,2,1,19,0.73507332,181.0525,2,4
129,551,2,4.06,2,2,2,1,20,1.14578556,282.2132,2,4
129,551,2,4.06,2,2,2,1,21,0.467602416,115.173,2,4
129,551,2,4.06,2,2,2,1,22,0.484147008,119.248,2,4
129,551,2,4.06,2,2,2,1,23,0.515494656,126.9691,2,4
129,551,2,4.06,2,2,2,1,24,0.47674548,117.425,2,4
129,551,2,4.06,2,2,2,1,25,0.665266752,163.8588,2,4
129,551,2,4.06,2,2,2,1,26,0.60082992,147.9877,2,4
129,551,2,4.06,2,2,2,1,27,0.80110656,197.3169,2,4
129,551,2,4.06,2,2,2,1,28,0.9106782,224.305,2,4
129,551,2,4.06,2,2,2,1,29,0.83956548,206.7895,2,4
130,551,2,4.05,2,2,2,1,19,1.2177246,300.6727,2,4
130,551,2,4.05,2,2,2,1,20,1.1785368,290.9967,2,4
130,551,2,4.05,2,2,2,1,21,1.0341225,255.3389,2,4
130,551,2,4.05,2,2,2,1,22,0.53513118,132.1311,2,4
130,551,2,4.05,2,2,2,1,23,0.950667,234.7326,2,4
130,551,2,4.05,2,2,2,1,24,0.7670649,189.3987,2,4
130,551,2,4.05,2,2,2,1,25,0.9368787,231.3281,2,4
130,551,2,4.05,2,2,2,1,26,0.9187362,226.8484,2,4
130,551,2,4.05,2,2,2,1,27,1.6466133,406.5712,2,4
130,551,2,4.05,2,2,2,1,28,1.6966866,418.935,2,4
130,551,2,4.05,2,2,2,1,29,,,2,4
131,551,2,2.59,2,2,1,1,19,,,1,4
131,551,2,2.59,2,2,1,1,20,0.84389454,325.828,1,4
131,551,2,2.59,2,2,1,1,21,0.353789382,136.5982,1,4
131,551,2,2.59,2,2,1,1,22,0.436342686,168.4721,1,4
131,551,2,2.59,2,2,1,1,23,0.695827404,268.6592,1,4
131,551,2,2.59,2,2,1,1,24,0.43369863,167.4512,1,4
131,551,2,2.59,2,2,1,1,25,0.37530906,144.907,1,4
131,551,2,2.59,2,2,1,1,26,0.453014928,174.9092,1,4
131,551,2,2.59,2,2,1,1,27,0.61253964,236.5018,1,4
131,551,2,2.59,2,2,1,1,28,0.726234048,280.3993,1,4
131,551,2,2.59,2,2,1,1,29,0.674674956,260.4922,1,4
132,570,2,3.1,2,2,2,1,19,0.8323332,268.4946,2,4
132,570,2,3.1,2,2,2,1,20,0.67010868,216.1641,2,4
132,570,2,3.1,2,2,2,1,21,1.0217658,329.6019,2,4
132,570,2,3.1,2,2,2,1,22,0.9939726,320.6363,2,4
132,570,2,3.1,2,2,2,1,23,0.7950318,256.4619,2,4
132,570,2,3.1,2,2,2,1,24,0.52090308,168.0332,2,4
132,570,2,3.1,2,2,2,1,25,0.66835332,215.5978,2,4
132,570,2,3.1,2,2,2,1,26,1.1526864,371.8343,2,4
132,570,2,3.1,2,2,2,1,27,1.0927116,352.4876,2,4
132,570,2,3.1,2,2,2,1,28,1.3362678,431.0541,2,4
132,570,2,3.1,2,2,2,1,29,,,2,4
133,570,2,3.96,2,2,2,1,19,0.307635264,77.68567,2,4
133,570,2,3.96,2,2,2,1,20,0.385778688,97.41886,2,4
133,570,2,3.96,2,2,2,1,21,0.599148,151.3,2,4
133,570,2,3.96,2,2,2,1,22,0.54032256,136.4451,2,4
133,570,2,3.96,2,2,2,1,23,1.00293744,253.267,2,4
133,570,2,3.96,2,2,2,1,24,0.602633952,152.1803,2,4
133,570,2,3.96,2,2,2,1,25,0.80830512,204.1174,2,4
133,570,2,3.96,2,2,2,1,26,0.94846944,239.5125,2,4
133,570,2,3.96,2,2,2,1,27,1.15762656,292.3299,2,4
133,570,2,3.96,2,2,2,1,28,1.44303888,364.4037,2,4
133,570,2,3.96,2,2,2,1,29,1.60353792,404.9338,2,4
134,570,2,3.24,2,2,1,1,19,0.529071552,163.2937,1,4
134,570,2,3.24,2,2,1,1,20,,,1,4
134,570,2,3.24,2,2,1,1,21,0.698269248,215.5152,1,4
134,570,2,3.24,2,2,1,1,22,0.632518848,195.2219,1,4
134,570,2,3.24,2,2,1,1,23,0.456746112,140.971,1,4
134,570,2,3.24,2,2,1,1,24,0.85694688,264.4898,1,4
134,570,2,3.24,2,2,1,1,25,0.636025536,196.3042,1,4
134,570,2,3.24,2,2,1,1,26,0.470334528,145.165,1,4
134,570,2,3.24,2,2,1,1,27,0.657942336,203.0686,1,4
134,570,2,3.24,2,2,1,1,28,1.05127584,324.4679,1,4
134,570,2,3.24,2,2,1,1,29,,,1,4
135,570,2,4,2,2,1,1,19,1.364154,341.0385,1,4
135,570,2,4,2,2,1,1,20,1.290102,322.5255,1,4
135,570,2,4,2,2,1,1,21,1.25961,314.9025,1,4
135,570,2,4,2,2,1,1,22,0.746328,186.582,1,4
135,570,2,4,2,2,1,1,23,0.866118,216.5295,1,4
135,570,2,4,2,2,1,1,24,0.5959008,148.9752,1,4
135,570,2,4,2,2,1,1,25,0.882816,220.704,1,4
135,570,2,4,2,2,1,1,26,1.131834,282.9585,1,4
135,570,2,4,2,2,1,1,27,1.25961,314.9025,1,4
135,570,2,4,2,2,1,1,28,1.285746,321.4365,1,4
135,570,2,4,2,2,1,1,29,,,1,4
136,570,2,3.49,2,2,1,1,19,0.91059594,260.9157,1,4
136,570,2,3.49,2,2,1,1,20,0.78665574,225.4028,1,4
136,570,2,3.49,2,2,1,1,21,0.95944296,274.912,1,4
136,570,2,3.49,2,2,1,1,22,0.695960676,199.4157,1,4
136,570,2,3.49,2,2,1,1,23,0.445747284,127.7213,1,4
136,570,2,3.49,2,2,1,1,24,0.48992832,140.3806,1,4
136,570,2,3.49,2,2,1,1,25,0.89893098,257.5733,1,4
136,570,2,3.49,2,2,1,1,26,1.08119598,309.7983,1,4
136,570,2,3.49,2,2,1,1,27,1.13587548,325.4658,1,4
136,570,2,3.49,2,2,1,1,28,0.99370878,284.7303,1,4
136,570,2,3.49,2,2,1,1,29,,,1,4
137,570,2,3.35,2,2,2,1,19,0.37983996,113.3851,2,4
137,570,2,3.35,2,2,2,1,20,0.47910636,143.0168,2,4
137,570,2,3.35,2,2,2,1,21,0.6109263,182.3661,2,4
137,570,2,3.35,2,2,2,1,22,0.4992516,149.0303,2,4
137,570,2,3.35,2,2,2,1,23,0.56100114,167.463,2,4
137,570,2,3.35,2,2,2,1,24,0.56450466,168.5089,2,4
137,570,2,3.35,2,2,2,1,25,0.39991221,119.3768,2,4
137,570,2,3.35,2,2,2,1,26,0.71471808,213.3487,2,4
137,570,2,3.35,2,2,2,1,27,0.7890219,235.5289,2,4
137,570,2,3.35,2,2,2,1,28,1.1685699,348.8268,2,4
137,570,2,3.35,2,2,2,1,29,1.1138274,332.4858,2,4
138,570,2,2.91,2,2,2,1,19,0.501496884,172.3357,2,4
138,570,2,2.91,2,2,2,1,20,0.549844524,188.95,2,4
138,570,2,2.91,2,2,2,1,21,0.365830476,125.7149,2,4
138,570,2,2.91,2,2,2,1,22,0.323123394,111.039,2,4
138,570,2,2.91,2,2,2,1,23,0.432271854,148.547,2,4
138,570,2,2.91,2,2,2,1,24,0.338579988,116.3505,2,4
138,570,2,2.91,2,2,2,1,25,0.553360716,190.1583,2,4
138,570,2,2.91,2,2,2,1,26,0.664120764,228.2202,2,4
138,570,2,2.91,2,2,2,1,27,0.94644168,325.2377,2,4
138,570,2,2.91,2,2,2,1,28,0.97940598,336.5656,2,4
138,570,2,2.91,2,2,2,1,29,,,2,4
139,285,2,2.99,2,1,1,4,19,0.535428684,179.0731,13,3
139,285,2,2.99,2,1,1,4,20,0.88652466,296.4966,13,3
139,285,2,2.99,2,1,1,4,21,0.56661444,189.5032,13,3
139,285,2,2.99,2,1,1,4,22,,,13,3
139,285,2,2.99,2,1,1,4,23,1.22400432,409.366,13,3
139,285,2,2.99,2,1,1,4,24,0.83235222,278.3787,13,3
139,285,2,2.99,2,1,1,4,25,0.618005052,206.6907,13,3
139,285,2,2.99,2,1,1,4,26,0.692235936,231.517,13,3
139,285,2,2.99,2,1,1,4,27,1.12883652,377.5373,13,3
139,285,2,2.99,2,1,1,4,28,1.2225402,408.8763,13,3
139,285,2,2.99,2,1,1,4,29,1.12664034,376.8028,13,3
140,285,2,4.39,2,1,2,4,19,0.42406476,96.59789,14,3
140,285,2,4.39,2,1,2,4,20,0.547521156,124.7201,14,3
140,285,2,4.39,2,1,2,4,21,0.695147796,158.348,14,3
140,285,2,4.39,2,1,2,4,22,1.03266282,235.2307,14,3
140,285,2,4.39,2,1,2,4,23,0.75188274,171.2717,14,3
140,285,2,4.39,2,1,2,4,24,0.86187906,196.3278,14,3
140,285,2,4.39,2,1,2,4,25,1.03989942,236.8791,14,3
140,285,2,4.39,2,1,2,4,26,1.157856,263.7485,14,3
140,285,2,4.39,2,1,2,4,27,1.26351036,287.8156,14,3
140,285,2,4.39,2,1,2,4,28,1.58336808,360.6761,14,3
140,285,2,4.39,2,1,2,4,29,,,14,3
141,285,2,3.75,2,1,1,4,19,0.542133,144.5688,13,3
141,285,2,3.75,2,1,1,4,20,1.043235,278.196,13,3
141,285,2,3.75,2,1,1,4,21,0.775515,206.804,13,3
141,285,2,3.75,2,1,1,4,22,0.518562,138.2832,13,3
141,285,2,3.75,2,1,1,4,23,0.710622,189.4992,13,3
141,285,2,3.75,2,1,1,4,24,0.798795,213.012,13,3
141,285,2,3.75,2,1,1,4,25,0.660861,176.2296,13,3
141,285,2,3.75,2,1,1,4,26,0.880275,234.74,13,3
141,285,2,3.75,2,1,1,4,27,0.5801085,154.6956,13,3
141,285,2,3.75,2,1,1,4,28,0.970485,258.796,13,3
141,285,2,3.75,2,1,1,4,29,,,13,3
142,285,2,2.92,2,1,2,4,19,0.44608032,152.7672,14,3
142,285,2,2.92,2,1,2,4,20,1.00130016,342.911,14,3
142,285,2,2.92,2,1,2,4,21,0.79913568,273.6766,14,3
142,285,2,2.92,2,1,2,4,22,0.708894144,242.772,14,3
142,285,2,2.92,2,1,2,4,23,0.703620288,240.9659,14,3
142,285,2,2.92,2,1,2,4,24,0.631104768,216.1318,14,3
142,285,2,2.92,2,1,2,4,25,0.681645888,233.4404,14,3
142,285,2,2.92,2,1,2,4,26,0.81378528,278.6936,14,3
142,285,2,2.92,2,1,2,4,27,0.97493088,333.8804,14,3
142,285,2,2.92,2,1,2,4,28,1.24082112,424.9388,14,3
142,285,2,2.92,2,1,2,4,29,,,14,3
143,285,2,3.24,2,1,2,4,19,0.503209728,155.3116,14,3
143,285,2,3.24,2,1,2,4,20,0.45586944,140.7004,14,3
143,285,2,3.24,2,1,2,4,21,0.486114624,150.0354,14,3
143,285,2,3.24,2,1,2,4,22,0.408821376,126.1794,14,3
143,285,2,3.24,2,1,2,4,23,0.397716864,122.7521,14,3
143,285,2,3.24,2,1,2,4,24,0.493566336,152.3353,14,3
143,285,2,3.24,2,1,2,4,25,0.368056128,113.5976,14,3
143,285,2,3.24,2,1,2,4,26,0.540906624,166.9465,14,3
143,285,2,3.24,2,1,2,4,27,0.491812992,151.7941,14,3
143,285,2,3.24,2,1,2,4,28,0.80288544,247.8042,14,3
143,285,2,3.24,2,1,2,4,29,,,14,3
144,285,2,5.05,2,1,2,4,19,1.4588319,288.8776,14,3
144,285,2,5.05,2,1,2,4,20,0.7592835,150.3532,14,3
144,285,2,5.05,2,1,2,4,21,0.7801548,154.4861,14,3
144,285,2,5.05,2,1,2,4,22,0.806064,159.6166,14,3
144,285,2,5.05,2,1,2,4,23,0.9183372,181.849,14,3
144,285,2,5.05,2,1,2,4,24,0.60929802,120.6531,14,3
144,285,2,5.05,2,1,2,4,25,0.985989,195.2453,14,3
144,285,2,5.05,2,1,2,4,26,1.2285279,243.2729,14,3
144,285,2,5.05,2,1,2,4,27,1.3811043,273.486,14,3
144,285,2,5.05,2,1,2,4,28,2.0115615,398.329,14,3
144,285,2,5.05,2,1,2,4,29,1.6286811,322.5111,14,3
145,285,2,2.88,2,1,1,4,19,0.82357728,285.9643,13,3
145,285,2,2.88,2,1,1,4,20,0.630432288,218.9001,13,3
145,285,2,2.88,2,1,1,4,21,0.75543432,262.3036,13,3
145,285,2,2.88,2,1,1,4,22,0.265684272,92.25148,13,3
145,285,2,2.88,2,1,1,4,23,0.542066256,188.2175,13,3
145,285,2,2.88,2,1,1,4,24,0.524920608,182.2641,13,3
145,285,2,2.88,2,1,1,4,25,0.482715936,167.6097,13,3
145,285,2,2.88,2,1,1,4,26,0.546022944,189.5913,13,3
145,285,2,2.88,2,1,1,4,27,0.74444352,258.4873,13,3
145,285,2,2.88,2,1,1,4,28,0.76129608,264.3389,13,3
145,285,2,2.88,2,1,1,4,29,0.78620856,272.9891,13,3
146,285,2,3.55,2,1,2,4,19,0.69824034,196.6874,14,3
146,285,2,3.55,2,1,2,4,20,0.42512358,119.7531,14,3
146,285,2,3.55,2,1,2,4,21,0.46476486,130.9197,14,3
146,285,2,3.55,2,1,2,4,22,0.502803,141.6346,14,3
146,285,2,3.55,2,1,2,4,23,0.4190025,118.0289,14,3
146,285,2,3.55,2,1,2,4,24,0.59986584,168.9763,14,3
146,285,2,3.55,2,1,2,4,25,0.4525227,127.4712,14,3
146,285,2,3.55,2,1,2,4,26,0.62260128,175.3806,14,3
146,285,2,3.55,2,1,2,4,27,0.8780835,247.3475,14,3
146,285,2,3.55,2,1,2,4,28,0.7658637,215.7363,14,3
146,285,2,3.55,2,1,2,4,29,0.58062816,163.5572,14,3
147,304,2,2.94,2,1,2,4,19,0.419569044,142.7106,14,3
147,304,2,2.94,2,1,2,4,20,0.519389712,176.6632,14,3
147,304,2,2.94,2,1,2,4,21,0.73895124,251.344,14,3
147,304,2,2.94,2,1,2,4,22,0.539602848,183.5384,14,3
147,304,2,2.94,2,1,2,4,23,0.670988232,228.2273,14,3
147,304,2,2.94,2,1,2,4,24,0.7433454,252.8386,14,3
147,304,2,2.94,2,1,2,4,25,0.78289284,266.2901,14,3
147,304,2,2.94,2,1,2,4,26,1.043613,354.9704,14,3
147,304,2,2.94,2,1,2,4,27,0.93449136,317.8542,14,3
147,304,2,2.94,2,1,2,4,28,1.35266892,460.0915,14,3
147,304,2,2.94,2,1,2,4,29,,,14,3
148,304,2,3.99,2,1,2,4,19,0.69048306,173.0534,14,3
148,304,2,3.99,2,1,2,4,20,0.660859812,165.629,14,3
148,304,2,3.99,2,1,2,4,21,0.68394852,171.4157,14,3
148,304,2,3.99,2,1,2,4,22,0.60335586,151.217,14,3
148,304,2,3.99,2,1,2,4,23,0.97945494,245.4774,14,3
148,304,2,3.99,2,1,2,4,24,0.78559692,196.8915,14,3
148,304,2,3.99,2,1,2,4,25,0.95694708,239.8364,14,3
148,304,2,3.99,2,1,2,4,26,1.10215908,276.2303,14,3
148,304,2,3.99,2,1,2,4,27,1.32360738,331.7312,14,3
148,304,2,3.99,2,1,2,4,28,1.51891752,380.6811,14,3
148,304,2,3.99,2,1,2,4,29,,,14,3
149,304,2,3.54,2,1,2,4,19,0.441191304,124.6303,14,3
149,304,2,3.54,2,1,2,4,20,0.470487456,132.9061,14,3
149,304,2,3.54,2,1,2,4,21,0.33960216,95.93282,14,3
149,304,2,3.54,2,1,2,4,22,0.57061908,161.1918,14,3
149,304,2,3.54,2,1,2,4,23,0.517711104,146.2461,14,3
